user_id,event_type,event_time,session_id,category,device,item_price
u_00716,begin_checkout,2024-02-27 16:16:00,s_u_00716_2024-02-27,Дом и сад,desktop,1584.26
u_00716,enter_payment,2024-02-27 16:36:00,s_u_00716_2024-02-27,Дом и сад,desktop,1584.26
u_00716,purchase,2024-02-27 16:20:00,s_u_00716_2024-02-27,Дом и сад,desktop,1584.26
u_00717,view_product,2024-01-19 19:00:00,s_u_00717_2024-01-19,Дом и сад,desktop,1959.06
u_00717,add_to_cart,2024-01-19 19:10:00,s_u_00717_2024-01-19,Дом и сад,desktop,1959.06
u_00717,begin_checkout,2024-01-19 19:06:00,s_u_00717_2024-01-19,Дом и сад,desktop,1959.06
u_00717,enter_payment,2024-01-19 19:21:00,s_u_00717_2024-01-19,Дом и сад,desktop,1959.06
u_00717,purchase,2024-01-19 19:36:00,s_u_00717_2024-01-19,Дом и сад,desktop,1959.06
u_00718,view_product,2024-01-02 16:00:00,s_u_00718_2024-01-02,Дом и сад,mobile,6733.66
u_00718,add_to_cart,2024-01-02 16:13:00,s_u_00718_2024-01-02,Дом и сад,mobile,6733.66
u_00719,view_product,2024-01-06 19:00:00,s_u_00719_2024-01-06,Электроника,desktop,4218.42
u_00719,add_to_cart,2024-01-06 19:09:00,s_u_00719_2024-01-06,Электроника,desktop,4218.42
u_00719,begin_checkout,2024-01-06 19:04:00,s_u_00719_2024-01-06,Электроника,desktop,4218.42
u_00719,enter_payment,2024-01-06 19:30:00,s_u_00719_2024-01-06,Электроника,desktop,4218.42
u_00719,purchase,2024-01-06 19:40:00,s_u_00719_2024-01-06,Электроника,desktop,4218.42
u_00720,view_product,2024-03-27 10:00:00,s_u_00720_2024-03-27,Красота,desktop,7943.22
u_00720,add_to_cart,2024-03-27 10:08:00,s_u_00720_2024-03-27,Красота,desktop,7943.22
u_00721,view_product,2024-02-15 13:00:00,s_u_00721_2024-02-15,Дом и сад,mobile,4036.55
u_00722,view_product,2024-02-06 18:00:00,s_u_00722_2024-02-06,Одежда,mobile,4928.4
u_00723,view_product,2024-02-21 13:00:00,s_u_00723_2024-02-21,Одежда,mobile,7487.28
u_00723,add_to_cart,2024-02-21 13:06:00,s_u_00723_2024-02-21,Одежда,mobile,7487.28
u_00723,begin_checkout,2024-02-21 13:18:00,s_u_00723_2024-02-21,Одежда,mobile,7487.28
u_00723,enter_payment,2024-02-21 13:42:00,s_u_00723_2024-02-21,Одежда,mobile,7487.28
u_00723,purchase,2024-02-21 13:40:00,s_u_00723_2024-02-21,Одежда,mobile,7487.28
u_00724,view_product,2024-02-15 15:00:00,s_u_00724_2024-02-15,Одежда,tablet,3446.99
u_00724,add_to_cart,2024-02-15 15:10:00,s_u_00724_2024-02-15,Одежда,tablet,3446.99
u_00725,view_product,2024-02-05 14:00:00,s_u_00725_2024-02-05,Электроника,mobile,1267.94
u_00725,add_to_cart,2024-02-05 14:13:00,s_u_00725_2024-02-05,Электроника,mobile,1267.94
u_00725,begin_checkout,2024-02-05 14:28:00,s_u_00725_2024-02-05,Электроника,mobile,1267.94
u_00725,enter_payment,2024-02-05 14:21:00,s_u_00725_2024-02-05,Электроника,mobile,1267.94
u_00726,view_product,2024-03-08 11:00:00,s_u_00726_2024-03-08,Одежда,mobile,7846.04
u_00727,view_product,2024-01-12 14:00:00,s_u_00727_2024-01-12,Одежда,desktop,7389.94
u_00728,view_product,2024-03-17 14:00:00,s_u_00728_2024-03-17,Одежда,desktop,7276.35
u_00728,add_to_cart,2024-03-17 14:13:00,s_u_00728_2024-03-17,Одежда,desktop,7276.35
u_00728,begin_checkout,2024-03-17 14:18:00,s_u_00728_2024-03-17,Одежда,desktop,7276.35
u_00728,enter_payment,2024-03-17 14:15:00,s_u_00728_2024-03-17,Одежда,desktop,7276.35
u_00729,view_product,2024-03-13 14:00:00,s_u_00729_2024-03-13,Красота,desktop,1911.98
u_00730,view_product,2024-02-23 12:00:00,s_u_00730_2024-02-23,Одежда,desktop,5271.09
u_00731,view_product,2024-03-07 21:00:00,s_u_00731_2024-03-07,Дом и сад,mobile,4650.14
u_00732,view_product,2024-02-02 21:00:00,s_u_00732_2024-02-02,Одежда,mobile,4623.08
u_00732,add_to_cart,2024-02-02 21:11:00,s_u_00732_2024-02-02,Одежда,mobile,4623.08
u_00732,begin_checkout,2024-02-02 21:24:00,s_u_00732_2024-02-02,Одежда,mobile,4623.08
u_00733,view_product,2024-01-20 08:00:00,s_u_00733_2024-01-20,Дом и сад,mobile,481.66
u_00734,view_product,2024-03-30 19:00:00,s_u_00734_2024-03-30,Одежда,mobile,1267.24
u_00735,view_product,2024-01-18 13:00:00,s_u_00735_2024-01-18,Красота,mobile,748.43
u_00735,add_to_cart,2024-01-18 13:06:00,s_u_00735_2024-01-18,Красота,mobile,748.43
u_00736,view_product,2024-01-08 16:00:00,s_u_00736_2024-01-08,Одежда,desktop,5855.16
u_00736,add_to_cart,2024-01-08 16:06:00,s_u_00736_2024-01-08,Одежда,desktop,5855.16
u_00737,view_product,2024-01-20 12:00:00,s_u_00737_2024-01-20,Электроника,tablet,7031.1
u_00737,add_to_cart,2024-01-20 12:12:00,s_u_00737_2024-01-20,Электроника,tablet,7031.1
u_00738,view_product,2024-03-18 14:00:00,s_u_00738_2024-03-18,Одежда,tablet,5092.29
u_00739,view_product,2024-02-03 09:00:00,s_u_00739_2024-02-03,Красота,mobile,2766.3
u_00739,add_to_cart,2024-02-03 09:14:00,s_u_00739_2024-02-03,Красота,mobile,2766.3
u_00739,begin_checkout,2024-02-03 09:14:00,s_u_00739_2024-02-03,Красота,mobile,2766.3
u_00739,enter_payment,2024-02-03 09:06:00,s_u_00739_2024-02-03,Красота,mobile,2766.3
u_00739,purchase,2024-02-03 09:52:00,s_u_00739_2024-02-03,Красота,mobile,2766.3
u_00740,view_product,2024-01-30 08:00:00,s_u_00740_2024-01-30,Красота,mobile,5707.9
u_00740,add_to_cart,2024-01-30 08:12:00,s_u_00740_2024-01-30,Красота,mobile,5707.9
u_00741,view_product,2024-03-03 14:00:00,s_u_00741_2024-03-03,Одежда,mobile,6432.68
u_00742,view_product,2024-01-17 15:00:00,s_u_00742_2024-01-17,Электроника,desktop,5902.24
u_00743,view_product,2024-03-23 13:00:00,s_u_00743_2024-03-23,Одежда,mobile,4091.49
u_00743,add_to_cart,2024-03-23 13:14:00,s_u_00743_2024-03-23,Одежда,mobile,4091.49
u_00743,begin_checkout,2024-03-23 13:16:00,s_u_00743_2024-03-23,Одежда,mobile,4091.49
u_00743,enter_payment,2024-03-23 13:15:00,s_u_00743_2024-03-23,Одежда,mobile,4091.49
u_00743,purchase,2024-03-23 13:20:00,s_u_00743_2024-03-23,Одежда,mobile,4091.49
u_00744,view_product,2024-01-24 14:00:00,s_u_00744_2024-01-24,Одежда,mobile,6309.63
u_00745,view_product,2024-01-24 18:00:00,s_u_00745_2024-01-24,Одежда,desktop,2508.1
u_00746,view_product,2024-02-08 15:00:00,s_u_00746_2024-02-08,Дом и сад,desktop,6452.93
u_00747,view_product,2024-01-15 16:00:00,s_u_00747_2024-01-15,Одежда,mobile,1930.85
u_00747,add_to_cart,2024-01-15 16:02:00,s_u_00747_2024-01-15,Одежда,mobile,1930.85
u_00748,view_product,2024-01-19 14:00:00,s_u_00748_2024-01-19,Электроника,desktop,4570.58
u_00748,add_to_cart,2024-01-19 14:11:00,s_u_00748_2024-01-19,Электроника,desktop,4570.58
u_00748,begin_checkout,2024-01-19 14:16:00,s_u_00748_2024-01-19,Электроника,desktop,4570.58
u_00749,view_product,2024-01-29 18:00:00,s_u_00749_2024-01-29,Электроника,desktop,1751.45
u_00749,add_to_cart,2024-01-29 18:08:00,s_u_00749_2024-01-29,Электроника,desktop,1751.45
u_00750,view_product,2024-03-05 10:00:00,s_u_00750_2024-03-05,Одежда,desktop,6077.09
u_00751,view_product,2024-02-21 10:00:00,s_u_00751_2024-02-21,Дом и сад,desktop,3120.41
u_00751,add_to_cart,2024-02-21 10:11:00,s_u_00751_2024-02-21,Дом и сад,desktop,3120.41
u_00751,begin_checkout,2024-02-21 10:14:00,s_u_00751_2024-02-21,Дом и сад,desktop,3120.41
u_00751,enter_payment,2024-02-21 10:09:00,s_u_00751_2024-02-21,Дом и сад,desktop,3120.41
u_00751,purchase,2024-02-21 10:24:00,s_u_00751_2024-02-21,Дом и сад,desktop,3120.41
u_00752,view_product,2024-01-04 11:00:00,s_u_00752_2024-01-04,Спорт,mobile,5351.21
u_00753,view_product,2024-03-24 08:00:00,s_u_00753_2024-03-24,Одежда,desktop,899.67
u_00753,add_to_cart,2024-03-24 08:13:00,s_u_00753_2024-03-24,Одежда,desktop,899.67
u_00754,view_product,2024-01-03 16:00:00,s_u_00754_2024-01-03,Дом и сад,desktop,7028.22
u_00754,add_to_cart,2024-01-03 16:12:00,s_u_00754_2024-01-03,Дом и сад,desktop,7028.22
u_00755,view_product,2024-01-05 17:00:00,s_u_00755_2024-01-05,Одежда,mobile,1664.56
u_00756,view_product,2024-02-17 21:00:00,s_u_00756_2024-02-17,Одежда,desktop,7244.7
u_00757,view_product,2024-03-24 18:00:00,s_u_00757_2024-03-24,Электроника,mobile,2289.62
u_00758,view_product,2024-02-12 14:00:00,s_u_00758_2024-02-12,Спорт,desktop,2208.16
u_00759,view_product,2024-03-28 16:00:00,s_u_00759_2024-03-28,Электроника,mobile,5886.1
u_00760,view_product,2024-03-05 19:00:00,s_u_00760_2024-03-05,Красота,mobile,847.55
u_00761,view_product,2024-01-11 11:00:00,s_u_00761_2024-01-11,Одежда,desktop,4339.98
u_00761,add_to_cart,2024-01-11 11:08:00,s_u_00761_2024-01-11,Одежда,desktop,4339.98
u_00761,begin_checkout,2024-01-11 11:22:00,s_u_00761_2024-01-11,Одежда,desktop,4339.98
u_00761,enter_payment,2024-01-11 11:21:00,s_u_00761_2024-01-11,Одежда,desktop,4339.98
u_00761,purchase,2024-01-11 11:48:00,s_u_00761_2024-01-11,Одежда,desktop,4339.98
u_00762,view_product,2024-01-31 13:00:00,s_u_00762_2024-01-31,Спорт,mobile,3461.61
u_00762,add_to_cart,2024-01-31 13:10:00,s_u_00762_2024-01-31,Спорт,mobile,3461.61
u_00763,view_product,2024-03-11 09:00:00,s_u_00763_2024-03-11,Электроника,mobile,3602.68
u_00763,add_to_cart,2024-03-11 09:07:00,s_u_00763_2024-03-11,Электроника,mobile,3602.68
u_00763,begin_checkout,2024-03-11 09:12:00,s_u_00763_2024-03-11,Электроника,mobile,3602.68
u_00763,enter_payment,2024-03-11 09:09:00,s_u_00763_2024-03-11,Электроника,mobile,3602.68
u_00763,purchase,2024-03-11 09:16:00,s_u_00763_2024-03-11,Электроника,mobile,3602.68
u_00764,view_product,2024-01-02 12:00:00,s_u_00764_2024-01-02,Дом и сад,desktop,6127.28
u_00764,add_to_cart,2024-01-02 12:02:00,s_u_00764_2024-01-02,Дом и сад,desktop,6127.28
u_00764,begin_checkout,2024-01-02 12:04:00,s_u_00764_2024-01-02,Дом и сад,desktop,6127.28
u_00764,enter_payment,2024-01-02 12:15:00,s_u_00764_2024-01-02,Дом и сад,desktop,6127.28
u_00764,purchase,2024-01-02 12:36:00,s_u_00764_2024-01-02,Дом и сад,desktop,6127.28
u_00765,view_product,2024-02-29 14:00:00,s_u_00765_2024-02-29,Спорт,desktop,2249.65
u_00766,view_product,2024-03-15 10:00:00,s_u_00766_2024-03-15,Одежда,mobile,4377.71
u_00766,add_to_cart,2024-03-15 10:12:00,s_u_00766_2024-03-15,Одежда,mobile,4377.71
u_00766,begin_checkout,2024-03-15 10:22:00,s_u_00766_2024-03-15,Одежда,mobile,4377.71
u_00767,view_product,2024-01-14 19:00:00,s_u_00767_2024-01-14,Дом и сад,desktop,4626.45
u_00767,add_to_cart,2024-01-14 19:14:00,s_u_00767_2024-01-14,Дом и сад,desktop,4626.45
u_00768,view_product,2024-01-02 08:00:00,s_u_00768_2024-01-02,Электроника,desktop,3217.96
u_00769,view_product,2024-01-01 16:00:00,s_u_00769_2024-01-01,Одежда,mobile,2050.38
u_00769,add_to_cart,2024-01-01 16:07:00,s_u_00769_2024-01-01,Одежда,mobile,2050.38
u_00769,begin_checkout,2024-01-01 16:22:00,s_u_00769_2024-01-01,Одежда,mobile,2050.38
u_00770,view_product,2024-03-13 13:00:00,s_u_00770_2024-03-13,Одежда,mobile,2076.66
u_00771,view_product,2024-03-23 13:00:00,s_u_00771_2024-03-23,Электроника,desktop,990.32
u_00772,view_product,2024-03-06 21:00:00,s_u_00772_2024-03-06,Электроника,mobile,384.8
u_00772,add_to_cart,2024-03-06 21:05:00,s_u_00772_2024-03-06,Электроника,mobile,384.8
u_00773,view_product,2024-03-17 09:00:00,s_u_00773_2024-03-17,Спорт,mobile,1399.91
u_00774,view_product,2024-01-10 08:00:00,s_u_00774_2024-01-10,Спорт,mobile,6056.5
u_00774,add_to_cart,2024-01-10 08:07:00,s_u_00774_2024-01-10,Спорт,mobile,6056.5
u_00774,begin_checkout,2024-01-10 08:16:00,s_u_00774_2024-01-10,Спорт,mobile,6056.5
u_00774,enter_payment,2024-01-10 08:24:00,s_u_00774_2024-01-10,Спорт,mobile,6056.5
u_00775,view_product,2024-01-06 14:00:00,s_u_00775_2024-01-06,Красота,mobile,786.55
u_00775,add_to_cart,2024-01-06 14:03:00,s_u_00775_2024-01-06,Красота,mobile,786.55
u_00776,view_product,2024-02-27 21:00:00,s_u_00776_2024-02-27,Электроника,desktop,2335.11
u_00777,view_product,2024-03-02 13:00:00,s_u_00777_2024-03-02,Дом и сад,desktop,1508.26
u_00778,view_product,2024-02-08 09:00:00,s_u_00778_2024-02-08,Электроника,desktop,4911.4
u_00779,view_product,2024-02-03 19:00:00,s_u_00779_2024-02-03,Спорт,desktop,3459.25
u_00779,add_to_cart,2024-02-03 19:02:00,s_u_00779_2024-02-03,Спорт,desktop,3459.25
u_00780,view_product,2024-01-15 08:00:00,s_u_00780_2024-01-15,Одежда,tablet,1747.03
u_00780,add_to_cart,2024-01-15 08:12:00,s_u_00780_2024-01-15,Одежда,tablet,1747.03
u_00781,view_product,2024-03-01 18:00:00,s_u_00781_2024-03-01,Дом и сад,desktop,7675.92
u_00781,add_to_cart,2024-03-01 18:06:00,s_u_00781_2024-03-01,Дом и сад,desktop,7675.92
u_00781,begin_checkout,2024-03-01 18:04:00,s_u_00781_2024-03-01,Дом и сад,desktop,7675.92
u_00781,enter_payment,2024-03-01 18:30:00,s_u_00781_2024-03-01,Дом и сад,desktop,7675.92
u_00781,purchase,2024-03-01 18:08:00,s_u_00781_2024-03-01,Дом и сад,desktop,7675.92
u_00782,view_product,2024-01-04 11:00:00,s_u_00782_2024-01-04,Красота,desktop,5765.34
u_00783,view_product,2024-03-14 21:00:00,s_u_00783_2024-03-14,Дом и сад,mobile,761.42
u_00784,view_product,2024-03-12 09:00:00,s_u_00784_2024-03-12,Одежда,mobile,7372.62
u_00784,add_to_cart,2024-03-12 09:07:00,s_u_00784_2024-03-12,Одежда,mobile,7372.62
u_00785,view_product,2024-02-12 11:00:00,s_u_00785_2024-02-12,Электроника,desktop,5837.84
u_00785,add_to_cart,2024-02-12 11:11:00,s_u_00785_2024-02-12,Электроника,desktop,5837.84
u_00785,begin_checkout,2024-02-12 11:28:00,s_u_00785_2024-02-12,Электроника,desktop,5837.84
u_00785,enter_payment,2024-02-12 11:15:00,s_u_00785_2024-02-12,Электроника,desktop,5837.84
u_00785,purchase,2024-02-12 11:32:00,s_u_00785_2024-02-12,Электроника,desktop,5837.84
u_00786,view_product,2024-01-17 10:00:00,s_u_00786_2024-01-17,Дом и сад,mobile,2817.95
u_00787,view_product,2024-03-11 17:00:00,s_u_00787_2024-03-11,Одежда,desktop,6572.15
u_00787,add_to_cart,2024-03-11 17:14:00,s_u_00787_2024-03-11,Одежда,desktop,6572.15
u_00787,begin_checkout,2024-03-11 17:06:00,s_u_00787_2024-03-11,Одежда,desktop,6572.15
u_00787,enter_payment,2024-03-11 17:39:00,s_u_00787_2024-03-11,Одежда,desktop,6572.15
u_00787,purchase,2024-03-11 17:40:00,s_u_00787_2024-03-11,Одежда,desktop,6572.15
u_00788,view_product,2024-03-17 12:00:00,s_u_00788_2024-03-17,Одежда,mobile,2493.83
u_00788,add_to_cart,2024-03-17 12:09:00,s_u_00788_2024-03-17,Одежда,mobile,2493.83
u_00789,view_product,2024-02-06 16:00:00,s_u_00789_2024-02-06,Одежда,mobile,4424.58
u_00790,view_product,2024-01-12 20:00:00,s_u_00790_2024-01-12,Спорт,mobile,5377.05
u_00791,view_product,2024-01-14 09:00:00,s_u_00791_2024-01-14,Электроника,mobile,1188.6
u_00791,add_to_cart,2024-01-14 09:14:00,s_u_00791_2024-01-14,Электроника,mobile,1188.6
u_00791,begin_checkout,2024-01-14 09:26:00,s_u_00791_2024-01-14,Электроника,mobile,1188.6
u_00791,enter_payment,2024-01-14 09:12:00,s_u_00791_2024-01-14,Электроника,mobile,1188.6
u_00791,purchase,2024-01-14 09:28:00,s_u_00791_2024-01-14,Электроника,mobile,1188.6
u_00792,view_product,2024-03-21 11:00:00,s_u_00792_2024-03-21,Спорт,desktop,4019.61
u_00792,add_to_cart,2024-03-21 11:05:00,s_u_00792_2024-03-21,Спорт,desktop,4019.61
u_00792,begin_checkout,2024-03-21 11:24:00,s_u_00792_2024-03-21,Спорт,desktop,4019.61
u_00793,view_product,2024-01-04 18:00:00,s_u_00793_2024-01-04,Электроника,mobile,6553.78
u_00793,add_to_cart,2024-01-04 18:05:00,s_u_00793_2024-01-04,Электроника,mobile,6553.78
u_00794,view_product,2024-01-11 20:00:00,s_u_00794_2024-01-11,Дом и сад,mobile,2469.8
u_00794,add_to_cart,2024-01-11 20:14:00,s_u_00794_2024-01-11,Дом и сад,mobile,2469.8
u_00794,begin_checkout,2024-01-11 20:22:00,s_u_00794_2024-01-11,Дом и сад,mobile,2469.8
u_00794,enter_payment,2024-01-11 20:12:00,s_u_00794_2024-01-11,Дом и сад,mobile,2469.8
u_00794,purchase,2024-01-11 20:56:00,s_u_00794_2024-01-11,Дом и сад,mobile,2469.8
u_00795,view_product,2024-02-27 19:00:00,s_u_00795_2024-02-27,Дом и сад,mobile,2687.26
u_00796,view_product,2024-03-24 08:00:00,s_u_00796_2024-03-24,Дом и сад,mobile,2060.76
u_00796,add_to_cart,2024-03-24 08:12:00,s_u_00796_2024-03-24,Дом и сад,mobile,2060.76
u_00796,begin_checkout,2024-03-24 08:08:00,s_u_00796_2024-03-24,Дом и сад,mobile,2060.76
u_00796,enter_payment,2024-03-24 08:15:00,s_u_00796_2024-03-24,Дом и сад,mobile,2060.76
u_00796,purchase,2024-03-24 08:48:00,s_u_00796_2024-03-24,Дом и сад,mobile,2060.76
u_00797,view_product,2024-02-18 21:00:00,s_u_00797_2024-02-18,Красота,mobile,3377.84
u_00797,add_to_cart,2024-02-18 21:08:00,s_u_00797_2024-02-18,Красота,mobile,3377.84
u_00798,view_product,2024-02-14 21:00:00,s_u_00798_2024-02-14,Электроника,mobile,882.35
u_00799,view_product,2024-02-13 18:00:00,s_u_00799_2024-02-13,Одежда,mobile,3022.53
u_00799,add_to_cart,2024-02-13 18:05:00,s_u_00799_2024-02-13,Одежда,mobile,3022.53
u_00800,view_product,2024-01-25 21:00:00,s_u_00800_2024-01-25,Одежда,mobile,7056.04
u_00800,add_to_cart,2024-01-25 21:14:00,s_u_00800_2024-01-25,Одежда,mobile,7056.04
u_00801,view_product,2024-01-15 08:00:00,s_u_00801_2024-01-15,Одежда,mobile,7449.51
u_00801,add_to_cart,2024-01-15 08:11:00,s_u_00801_2024-01-15,Одежда,mobile,7449.51
u_00801,begin_checkout,2024-01-15 08:04:00,s_u_00801_2024-01-15,Одежда,mobile,7449.51
u_00801,enter_payment,2024-01-15 08:36:00,s_u_00801_2024-01-15,Одежда,mobile,7449.51
u_00801,purchase,2024-01-15 08:24:00,s_u_00801_2024-01-15,Одежда,mobile,7449.51
u_00802,view_product,2024-03-11 10:00:00,s_u_00802_2024-03-11,Электроника,mobile,4408.37
u_00803,view_product,2024-02-06 10:00:00,s_u_00803_2024-02-06,Одежда,mobile,4971.29
u_00804,view_product,2024-01-09 20:00:00,s_u_00804_2024-01-09,Одежда,mobile,6056.92
u_00804,add_to_cart,2024-01-09 20:04:00,s_u_00804_2024-01-09,Одежда,mobile,6056.92
u_00805,view_product,2024-02-09 14:00:00,s_u_00805_2024-02-09,Электроника,mobile,7879.28
u_00805,add_to_cart,2024-02-09 14:10:00,s_u_00805_2024-02-09,Электроника,mobile,7879.28
u_00805,begin_checkout,2024-02-09 14:10:00,s_u_00805_2024-02-09,Электроника,mobile,7879.28
u_00805,enter_payment,2024-02-09 14:42:00,s_u_00805_2024-02-09,Электроника,mobile,7879.28
u_00805,purchase,2024-02-09 14:52:00,s_u_00805_2024-02-09,Электроника,mobile,7879.28
u_00806,view_product,2024-03-02 09:00:00,s_u_00806_2024-03-02,Красота,mobile,6944.82
u_00806,add_to_cart,2024-03-02 09:10:00,s_u_00806_2024-03-02,Красота,mobile,6944.82
u_00806,begin_checkout,2024-03-02 09:20:00,s_u_00806_2024-03-02,Красота,mobile,6944.82
u_00806,enter_payment,2024-03-02 09:06:00,s_u_00806_2024-03-02,Красота,mobile,6944.82
u_00806,purchase,2024-03-02 09:08:00,s_u_00806_2024-03-02,Красота,mobile,6944.82
u_00807,view_product,2024-01-25 18:00:00,s_u_00807_2024-01-25,Спорт,mobile,7460.0
u_00807,add_to_cart,2024-01-25 18:02:00,s_u_00807_2024-01-25,Спорт,mobile,7460.0
u_00807,begin_checkout,2024-01-25 18:04:00,s_u_00807_2024-01-25,Спорт,mobile,7460.0
u_00807,enter_payment,2024-01-25 18:30:00,s_u_00807_2024-01-25,Спорт,mobile,7460.0
u_00808,view_product,2024-03-30 19:00:00,s_u_00808_2024-03-30,Электроника,desktop,3765.4
u_00808,add_to_cart,2024-03-30 19:12:00,s_u_00808_2024-03-30,Электроника,desktop,3765.4
u_00809,view_product,2024-03-27 08:00:00,s_u_00809_2024-03-27,Одежда,mobile,7791.8
u_00809,add_to_cart,2024-03-27 08:02:00,s_u_00809_2024-03-27,Одежда,mobile,7791.8
u_00809,begin_checkout,2024-03-27 08:04:00,s_u_00809_2024-03-27,Одежда,mobile,7791.8
u_00809,enter_payment,2024-03-27 08:15:00,s_u_00809_2024-03-27,Одежда,mobile,7791.8
u_00809,purchase,2024-03-27 08:52:00,s_u_00809_2024-03-27,Одежда,mobile,7791.8
u_00810,view_product,2024-03-06 19:00:00,s_u_00810_2024-03-06,Одежда,desktop,4335.99
u_00810,add_to_cart,2024-03-06 19:13:00,s_u_00810_2024-03-06,Одежда,desktop,4335.99
u_00810,begin_checkout,2024-03-06 19:26:00,s_u_00810_2024-03-06,Одежда,desktop,4335.99
u_00810,enter_payment,2024-03-06 19:39:00,s_u_00810_2024-03-06,Одежда,desktop,4335.99
u_00810,purchase,2024-03-06 19:24:00,s_u_00810_2024-03-06,Одежда,desktop,4335.99
u_00811,view_product,2024-03-22 13:00:00,s_u_00811_2024-03-22,Одежда,tablet,2775.87
u_00812,view_product,2024-01-20 14:00:00,s_u_00812_2024-01-20,Одежда,mobile,7087.44
u_00813,view_product,2024-02-12 12:00:00,s_u_00813_2024-02-12,Электроника,desktop,6493.68
u_00814,view_product,2024-01-23 20:00:00,s_u_00814_2024-01-23,Одежда,mobile,7071.86
u_00814,add_to_cart,2024-01-23 20:02:00,s_u_00814_2024-01-23,Одежда,mobile,7071.86
u_00814,begin_checkout,2024-01-23 20:06:00,s_u_00814_2024-01-23,Одежда,mobile,7071.86
u_00815,view_product,2024-03-11 09:00:00,s_u_00815_2024-03-11,Электроника,desktop,1548.81
u_00816,view_product,2024-01-09 14:00:00,s_u_00816_2024-01-09,Дом и сад,desktop,5352.76
u_00816,add_to_cart,2024-01-09 14:10:00,s_u_00816_2024-01-09,Дом и сад,desktop,5352.76
u_00817,view_product,2024-01-06 21:00:00,s_u_00817_2024-01-06,Электроника,desktop,6228.8
u_00818,view_product,2024-03-04 21:00:00,s_u_00818_2024-03-04,Электроника,mobile,5928.15
u_00819,view_product,2024-01-26 09:00:00,s_u_00819_2024-01-26,Дом и сад,desktop,5775.64
u_00819,add_to_cart,2024-01-26 09:13:00,s_u_00819_2024-01-26,Дом и сад,desktop,5775.64
u_00819,begin_checkout,2024-01-26 09:28:00,s_u_00819_2024-01-26,Дом и сад,desktop,5775.64
u_00819,enter_payment,2024-01-26 09:39:00,s_u_00819_2024-01-26,Дом и сад,desktop,5775.64
u_00819,purchase,2024-01-26 09:24:00,s_u_00819_2024-01-26,Дом и сад,desktop,5775.64
u_00820,view_product,2024-03-23 15:00:00,s_u_00820_2024-03-23,Электроника,tablet,6232.37
u_00820,add_to_cart,2024-03-23 15:05:00,s_u_00820_2024-03-23,Электроника,tablet,6232.37
u_00820,begin_checkout,2024-03-23 15:28:00,s_u_00820_2024-03-23,Электроника,tablet,6232.37
u_00820,enter_payment,2024-03-23 15:15:00,s_u_00820_2024-03-23,Электроника,tablet,6232.37
u_00820,purchase,2024-03-23 15:16:00,s_u_00820_2024-03-23,Электроника,tablet,6232.37
u_00821,view_product,2024-01-02 16:00:00,s_u_00821_2024-01-02,Одежда,mobile,7341.85
u_00821,add_to_cart,2024-01-02 16:14:00,s_u_00821_2024-01-02,Одежда,mobile,7341.85
u_00822,view_product,2024-01-03 14:00:00,s_u_00822_2024-01-03,Одежда,mobile,3884.39
u_00822,add_to_cart,2024-01-03 14:11:00,s_u_00822_2024-01-03,Одежда,mobile,3884.39
u_00823,view_product,2024-03-18 08:00:00,s_u_00823_2024-03-18,Красота,mobile,2246.3
u_00824,view_product,2024-03-28 09:00:00,s_u_00824_2024-03-28,Одежда,mobile,4220.17
u_00824,add_to_cart,2024-03-28 09:06:00,s_u_00824_2024-03-28,Одежда,mobile,4220.17
u_00825,view_product,2024-03-11 18:00:00,s_u_00825_2024-03-11,Электроника,tablet,3677.87
u_00826,view_product,2024-01-24 20:00:00,s_u_00826_2024-01-24,Спорт,mobile,7595.2
u_00826,add_to_cart,2024-01-24 20:13:00,s_u_00826_2024-01-24,Спорт,mobile,7595.2
u_00826,begin_checkout,2024-01-24 20:24:00,s_u_00826_2024-01-24,Спорт,mobile,7595.2
u_00826,enter_payment,2024-01-24 20:39:00,s_u_00826_2024-01-24,Спорт,mobile,7595.2
u_00826,purchase,2024-01-24 20:28:00,s_u_00826_2024-01-24,Спорт,mobile,7595.2
u_00827,view_product,2024-02-24 21:00:00,s_u_00827_2024-02-24,Дом и сад,mobile,6609.59
u_00828,view_product,2024-01-24 18:00:00,s_u_00828_2024-01-24,Спорт,mobile,3996.83
u_00829,view_product,2024-01-29 16:00:00,s_u_00829_2024-01-29,Красота,mobile,7260.44
u_00829,add_to_cart,2024-01-29 16:11:00,s_u_00829_2024-01-29,Красота,mobile,7260.44
u_00830,view_product,2024-01-13 16:00:00,s_u_00830_2024-01-13,Одежда,mobile,5458.64
u_00831,view_product,2024-02-06 18:00:00,s_u_00831_2024-02-06,Электроника,mobile,3033.46
u_00831,add_to_cart,2024-02-06 18:08:00,s_u_00831_2024-02-06,Электроника,mobile,3033.46
u_00831,begin_checkout,2024-02-06 18:22:00,s_u_00831_2024-02-06,Электроника,mobile,3033.46
u_00832,view_product,2024-01-30 12:00:00,s_u_00832_2024-01-30,Одежда,desktop,4966.31
u_00832,add_to_cart,2024-01-30 12:13:00,s_u_00832_2024-01-30,Одежда,desktop,4966.31
u_00833,view_product,2024-02-10 21:00:00,s_u_00833_2024-02-10,Спорт,desktop,7613.68
u_00834,view_product,2024-01-06 16:00:00,s_u_00834_2024-01-06,Одежда,desktop,4825.17
